file,output,skipped,ok,msg,pre_snr_db,post_snr_db,snr_improvement_db,spec_dist,method,params
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (374).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (374).aff45104.wav,FALSE,TRUE,ok,5.62128245,40.24325864,34.62197619,73.42209268,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (375).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (375).aff45104.wav,FALSE,TRUE,ok,13.49473256,56.7037917,43.20905914,101.3021505,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (376).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (376).aff45104.wav,FALSE,TRUE,ok,8.490402712,21.217458,12.72705528,58.7898349,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (377).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (377).aff45104.wav,FALSE,TRUE,ok,12.22628908,44.18155044,31.95526136,75.43892657,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (378).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (378).aff45104.wav,FALSE,TRUE,ok,7.896385818,40.80975404,32.91336822,58.51823204,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (379).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (379).aff45104.wav,FALSE,TRUE,ok,15.39581411,49.82084026,34.42502615,71.41064589,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (38).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (38).aff45104.wav,FALSE,TRUE,ok,18.59483215,57.22555982,38.63072767,96.27602464,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (380).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (380).aff45104.wav,FALSE,TRUE,ok,14.37878966,43.7047227,29.32593304,62.5191849,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (381).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (381).aff45104.wav,FALSE,TRUE,ok,8.077286249,37.61312471,29.53583846,65.57517952,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (382).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (382).aff45104.wav,FALSE,TRUE,ok,13.61126978,48.74491331,35.13364353,65.88998499,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (383).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (383).aff45104.wav,FALSE,TRUE,ok,10.90257069,44.52922847,33.62665777,73.81649633,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (384).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (384).aff45104.wav,FALSE,TRUE,ok,7.730439015,40.40343675,32.67299773,66.85220684,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (385).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (385).aff45104.wav,FALSE,TRUE,ok,8.473363953,32.49765527,24.02429132,79.18151698,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (386).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (386).aff45104.wav,FALSE,TRUE,ok,8.642507123,47.5471098,38.90460267,89.9075849,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (387).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (387).aff45104.wav,FALSE,TRUE,ok,9.039698525,44.4810349,35.44133637,67.4711993,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (388).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (388).aff45104.wav,FALSE,TRUE,ok,9.568357692,49.8135462,40.24518851,86.319931,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (389).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (389).aff45104.wav,FALSE,TRUE,ok,10.70691631,37.71140597,27.00448966,57.40661024,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (39).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (39).aff45104.wav,FALSE,TRUE,ok,16.3986409,47.13516512,30.73652422,86.69581301,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (390).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (390).aff45104.wav,FALSE,TRUE,ok,5.670084116,29.88887963,24.21879551,61.59678394,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (391).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (391).aff45104.wav,FALSE,TRUE,ok,4.923701911,32.68848542,27.76478351,60.83859898,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (392).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (392).aff45104.wav,FALSE,TRUE,ok,7.115609205,29.68063723,22.56502802,65.31286861,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (393).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (393).aff45104.wav,FALSE,TRUE,ok,7.405824434,37.4409028,30.03507837,79.24359621,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (394).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (394).aff45104.wav,FALSE,TRUE,ok,6.789750838,50.68761196,43.89786112,84.53628658,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (395).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (395).aff45104.wav,FALSE,TRUE,ok,10.02261751,49.91845235,39.89583484,85.77709271,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (396).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (396).aff45104.wav,FALSE,TRUE,ok,9.264887824,42.38290031,33.11801249,61.55109019,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (397).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (397).aff45104.wav,FALSE,TRUE,ok,14.81654029,60.78248184,45.96594155,93.63083161,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (398).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (398).aff45104.wav,FALSE,TRUE,ok,12.8036471,58.56665402,45.76300692,84.90157502,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (399).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (399).aff45104.wav,FALSE,TRUE,ok,11.79588594,54.59158465,42.79569871,84.80250235,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (4).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (4).aff45104.wav,FALSE,TRUE,ok,10.30020644,40.26728423,29.96707778,68.28506125,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (40).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (40).aff45104.wav,FALSE,TRUE,ok,17.11435142,45.14915051,28.03479909,77.1091867,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (400).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (400).aff45104.wav,FALSE,TRUE,ok,8.239540591,25.81020789,17.57066729,65.76943246,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (401).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (401).aff45104.wav,FALSE,TRUE,ok,10.18270051,47.79677876,37.61407825,87.05295543,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (402).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (402).aff45104.wav,FALSE,TRUE,ok,11.02058574,53.89457736,42.87399162,85.59438621,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (403).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (403).aff45104.wav,FALSE,TRUE,ok,8.582916497,36.4200389,27.8371224,70.6287515,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (404).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (404).aff45104.wav,FALSE,TRUE,ok,9.231324258,38.84208053,29.61075628,52.25825035,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (405).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (405).aff45104.wav,FALSE,TRUE,ok,10.80587923,44.12454318,33.31866395,70.11775623,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (406).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (406).aff45104.wav,FALSE,TRUE,ok,10.0222393,28.76223226,18.73999296,60.69177114,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (407).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (407).aff45104.wav,FALSE,TRUE,ok,12.60645854,50.20486889,37.59841035,69.16257808,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (408).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (408).aff45104.wav,FALSE,TRUE,ok,12.71566229,54.3120391,41.5963768,90.84234815,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (409).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (409).aff45104.wav,FALSE,TRUE,ok,14.74486532,51.29155077,36.54668545,88.5399361,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (41).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (41).aff45104.wav,FALSE,TRUE,ok,15.48789903,47.73597381,32.24807478,76.84975307,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (410).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (410).aff45104.wav,FALSE,TRUE,ok,15.02049815,45.69546874,30.67497059,76.03458949,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (411).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (411).aff45104.wav,FALSE,TRUE,ok,14.74493902,41.17402908,26.42909006,74.06150004,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (412).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (412).aff45104.wav,FALSE,TRUE,ok,10.55599809,36.99420517,26.43820708,61.09379768,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (413).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (413).aff45104.wav,FALSE,TRUE,ok,18.29055666,54.86766668,36.57711002,82.52975356,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (414).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (414).aff45104.wav,FALSE,TRUE,ok,12.53552537,37.11633012,24.58080474,67.2059613,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (415).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (415).aff45104.wav,FALSE,TRUE,ok,19.24912687,63.56213171,44.31300485,83.07267281,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (416).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (416).aff45104.wav,FALSE,TRUE,ok,16.61167256,56.71068623,40.09901367,81.8049063,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (417).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (417).aff45104.wav,FALSE,TRUE,ok,10.88963939,45.13128598,34.24164658,78.51949629,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (418).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (418).aff45104.wav,FALSE,TRUE,ok,9.428961334,30.19250932,20.76354799,75.20866419,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
C:\Users\Dawson\Desktop\Splitted Audio Files\Mpentuase_vs_Bomso (419).wav,C:\Users\Dawson\Desktop\Cleaned Audio\Mpentuase_vs_Bomso (419).aff45104.wav,FALSE,TRUE,ok,7.863445242,25.25295541,17.38951017,63.98944379,spectral_gate,"{""method"": ""spectral_gate"", ""params"": {}, ""chunked"": true, ""chunk_dur_s"": 10.0, ""chunk_overlap_s"": 0.2, ""normalize"": ""lufs"", ""target_dbfs"": -1.0, ""target_lufs"": -23.0, ""writer_subtype"": ""PCM_16""}"
